시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
초등학교,문시초등학교,경기도 오산시 여계산로 52-6,경기도 오산시 금암동 518번지,37.1742820,127.0452751,경기도 오산시,오산경찰서,Y,1,12,2020-09-11
초등학교,세미초등학교,경기도 오산시 내삼미로 127,경기도 오산시 내삼미동 896번지,37.1744822,127.0643862,경기도 오산시,오산경찰서,N,1,15,2020-09-11
유치원,노틀담유치원,경기도 오산시 가장로 709,경기도 오산시 청학동 73-1번지,37.1535531,127.0559346,경기도 오산시,오산경찰서,Y,1,22,2020-09-11
유치원,이림유치원,경기도 오산시 남부대로441번길 24-6,경기도 오산시 고현동 73-1번지,37.1355429,127.0857412,경기도 오산시,오산경찰서,Y,1,4,2020-09-11
유치원,창의나라 유치원,경기도 오산시 금암로 26,경기도 오산시 금암동 534-1번지,37.1714560,127.0494621,경기도 오산시,오산경찰서,Y,1,6,2020-09-11
특수학교,성심학교,경기도 오산시 독산성로 140-24,경기도 오산시 지곶동 559-1번지,37.1767618,127.0175214,경기도 오산시,오산경찰서,N,0,25,2020-09-11
초등학교,가수초등학교,경기도 오산시 가수로 50,경기도 오산시 가수동 25번지,37.1481034,127.0479566,경기도 오산시,오산경찰서,Y,1,12,2020-09-11
초등학교,광성초등학교,경기도 오산시 수목원로 577-18,경기도 오산시 세교동 623번지,37.1841969,127.0397087,경기도 오산시,오산경찰서,Y,2,12,2020-09-11
초등학교,대호초등학교,경기도 오산시 궐리사로46번길 3,경기도 오산시 궐동 661번지,37.1591063,127.0578885,경기도 오산시,오산경찰서,Y,3,12,2020-09-11
초등학교,매홀초등학교,경기도 오산시 청학로147번길 10,경기도 오산시 수청동 534-1번지,37.1627490,127.0632819,경기도 오산시,오산경찰서,Y,2,6,2020-09-11
초등학교,삼미초등학교,경기도 오산시 북삼미로 183-9,경기도 오산시 외삼미동 290-3번지,37.1913557,127.0602693,경기도 오산시,오산경찰서,Y,2,6,2020-09-11
초등학교,성호초등학교,경기도 오산시 성호새싹길 8,경기도 오산시 오산동 862-1번지,37.1504779,127.0709531,경기도 오산시,오산경찰서,Y,2,12,2020-09-11
초등학교,수청초등학교,경기도 오산시 오산대역로 123,경기도 오산시 수청동 584번지,37.1708567,127.0554744,경기도 오산시,오산경찰서,Y,3,18,2020-09-11
초등학교,오산고현초등학교,경기도 오산시 남부대로 459,경기도 오산시 고현동 92번지,37.1334168,127.0851446,경기도 오산시,오산경찰서,Y,2,12,2020-09-11
초등학교,오산대원초등학교,경기도 오산시 경기대로25번길 45,경기도 오산시 갈곶동 258번지,37.1305534,127.0711912,경기도 오산시,오산경찰서,Y,2,6,2020-09-11
초등학교,오산원일초등학교,경기도 오산시 오산로132번길 27,경기도 오산시 원동 360-19번지,37.1392033,127.0716946,경기도 오산시,오산경찰서,Y,2,12,2020-09-11
초등학교,운산초등학교,경기도 오산시 운암로 72,경기도 오산시 오산동 923-1번지,37.1526399,127.0775339,경기도 오산시,오산경찰서,Y,2,12,2020-09-11
초등학교,운천초등학교,경기도 오산시 운암로 116,경기도 오산시 부산동 778-4번지,37.1559507,127.0797617,경기도 오산시,오산경찰서,Y,1,12,2020-09-11
초등학교,원동초등학교,경기도 오산시 오산로 92,경기도 오산시 원동 805번지,37.1355282,127.0697480,경기도 오산시,오산경찰서,Y,2,12,2020-09-11
초등학교,금암초등학교,경기도 오산시 수청로 204-20,경기도 오산시 금암동 510번지,37.1787337,127.0439490,경기도 오산시,오산경찰서,Y,2,6,2020-09-11
초등학교,양산초등학교,경기도 오산시 양산로 448,경기도 오산시 양산동 667-3번지,37.1972091,127.0321039,경기도 오산시,오산경찰서,Y,2,9,2020-09-11
초등학교,필봉초등학교,경기도 오산시 수청로 124,경기도 오산시 금암동 486번지,37.1788276,127.0523812,경기도 오산시,오산경찰서,Y,1,12,2020-09-11
초등학교,다온초등학교,경기도 오산시 부산중앙로 37,경기도 오산시 부산동 794번지,37.1519816,127.0908929,경기도 오산시,오산경찰서,Y,3,18,2020-09-11
초등학교,세마초등학교,경기도 오산시 세마문학로 45,경기도 오산시 지곶동 578번지,37.1696801963,127.0275815081,경기도 오산시,오산경찰서,Y,3,18,2020-09-11
유치원,대일유치원,경기도 오산시 경기대로 99-17,경기도 오산시 원동 807번지,37.1335498,127.0705773,경기도 오산시,오산경찰서,Y,1,6,2020-09-11
유치원,별새꽃유치원,경기도 오산시 경기대로 74 (갈곶동),경기도 오산시 갈곶동 251번지 우림아파트,37.1305528,127.0722262,경기도 오산시,오산경찰서,Y,1,15,2020-09-11
유치원,예인유치원,경기도 오산시 운암로 90 (부산동),경기도 오산시 부산동 779-1번지 오산운암3단지주공아파트,37.1536270,127.0782193,경기도 오산시,오산경찰서,Y,1,6,2020-09-11
유치원,오산유치원,경기도 오산시 시장길 38,경기도 오산시 오산동 844-7번지,37.1527025,127.0695488,경기도 오산시,오산경찰서,N,0,3,2020-09-11
유치원,오산대유치원,경기도 오산시 청학로 45,경기도 오산시 청학동 17번지 오산대학,37.1535674,127.0632067,경기도 오산시,오산경찰서,N,0,6,2020-09-11
유치원,이화유치원,경기도 오산시 청학로173번길 14,경기도 오산시 수청동 514번지 이화유치원,37.1643481,127.0625447,경기도 오산시,오산경찰서,Y,2,6,2020-09-11
유치원,동화마을유치원,경기도 오산시 운천로165번길 31-20,경기도 오산시 오산동 912-7번지,37.1570389,127.0764159,경기도 오산시,오산경찰서,Y,1,6,2020-09-11
유치원,동탄우리유치원,경기도 오산시 외삼미로 135,경기도 오산시 외삼미동 150-5번지,37.1969972470,127.0602200,경기도 오산시,오산경찰서,Y,1,4,2020-09-11
유치원,물향기 유치원,경기도 오산시 수청로 80-8,경기도 오산시 내삼미동 886번지,37.1758277,127.0548565,경기도 오산시,오산경찰서,Y,1,6,2020-09-11
유치원,펀키즈 유치원,경기도 오산시 큰말25번길 18,경기도 오산시 세교동 401번지,37.1879419,127.0346338,경기도 오산시,오산경찰서,Y,1,4,2020-09-11
유치원,숲속다원유치원,경기도 오산시 서동로 123-27,경기도 오산시 서동 275번지,37.1516989503,127.0377376,경기도 오산시,오산경찰서,Y,1,6,2020-09-11
유치원,오르다유치원,경기도 오산시 동부대로 468-16,경기도 오산시 원동 121-1번지,37.1439127,127.0795105,경기도 오산시,오산경찰서,Y,1,6,2020-09-11
유치원,지예뜰유치원,경기도 오산시 남부대로 411-78,경기도 오산시 원동 639-13번지,37.1375698,127.0838707,경기도 오산시,오산경찰서,Y,1,6,2020-09-11
어린이집,해에게서소년에게어린이집,경기도 오산시 경기대로416번길 50,경기도 오산시 은계동 72-7번지,37.1612372462,127.0705830,경기도 오산시,오산경찰서,Y,1,6,2020-09-11
어린이집,예인나라어린이집,경기도 오산시 북삼미로 259-18,경기도 오산시 외삼미동 179-7번지,37.1976823,127.0577590,경기도 오산시,오산경찰서,Y,1,3,2020-09-11
어린이집,베스트어린이집,경기도 오산시 외삼미로152번길 2,경기도 오산시 외삼미동 158-4번지,37.1978770,127.0614234,경기도 오산시,오산경찰서,Y,1,3,2020-09-11
어린이집,아람어린이집,경기도 오산시 매홀로77번길 34,경기도 오산시 수청동 528-1번지,37.1637570,127.0586210,경기도 오산시,오산경찰서,Y,1,6,2020-09-11
어린이집,시립매홀어린이집,경기도 오산시 수청로 22,경기도 오산시 수청동 557번지,37.1720270,127.0588254,경기도 오산시,오산경찰서,Y,1,13,2020-09-11
어린이집,새싹뜰어린이집,경기도 오산시 현충로 56,경기도 오산시 은계동 20-1번지,37.1626250,127.0735570,경기도 오산시,오산경찰서,Y,1,7,2020-09-11
어린이집,시립가온어린이집,경기도 오산시 경기동로 51,경기도 오산시 오산동 34-5번지,37.1588690,127.0773162122,경기도 오산시,오산경찰서,Y,1,17,2020-09-11
어린이집,시립나눔이보듬이어린이집,경기도 오산시 가장산업동로 42,경기도 오산시 가장동 375-5번지,37.1624049,127.0401230,경기도 오산시,오산경찰서,Y,1,15,2020-09-11
어린이집,시립오산어린이집,경기도 오산시 오산로226번길 25,경기도 오산시 원동 760-5번지,37.1471186,127.0711383,경기도 오산시,오산경찰서,Y,1,5,2020-09-11
어린이집,지구촌어린이집,경기도 오산시 현충로72번길 32-8,경기도 오산시 은계동 78번지,37.1607324,127.0720150,경기도 오산시,오산경찰서,Y,1,6,2020-09-11
어린이집,하얀뜰어린이집,경기도 오산시 경기대로 77-5,경기도 오산시 갈곶동 273-19번지,37.1316705,127.0715434,경기도 오산시,오산경찰서,Y,1,3,2020-09-11
어린이집,영락어린이집,경기도 오산시 은여울로 17,경기도 오산시 궐동 55-7번지,37.1577131,127.0683167,경기도 오산시,오산경찰서,Y,1,6,2020-09-11
어린이집,시립예일어린이집,경기도 오산시 오산로 91-28,경기도 오산시 갈곶동 106번지,37.1351622,127.0668153,경기도 오산시,오산경찰서,Y,1,6,2020-09-11
어린이집,좋은아이어린이집,경기도 오산시 청학로147번길 61-1,경기도 오산시 수청동 407-4번지,37.1646210,127.0609014,경기도 오산시,오산경찰서,Y,1,5,2020-09-11
어린이집,동부어린이집,경기도 오산시 현충로 63-11,경기도 오산시 은계동 2-5번지,37.1631209,127.0753106,경기도 오산시,오산경찰서,N,0,4,2020-09-11
어린이집,둥근해어린이집,경기도 오산시 궐리사로29번길 18,경기도 오산시 궐동 621-1번지,37.1612390,127.0565077,경기도 오산시,오산경찰서,N,0,7,2020-09-11
어린이집,나리어린이집,경기도 오산시 현충로 104,경기도 오산시 오산동 25번지,37.1599740139,127.0774067129,경기도 오산시,오산경찰서,Y,1,17,2020-09-11
어린이집,경희어린이집,경기도 오산시 가수1로 13-1,경기도 오산시 가수동 113-3번지,37.1456004436,127.0517060324,경기도 오산시,오산경찰서,N,0,6,2020-09-11
어린이집,그린어린이집,경기도 오산시 시장길 6-3,경기도 오산시 오산동 861-14번지,37.1497758,127.0696108,경기도 오산시,오산경찰서,N,0,4,2020-09-11
어린이집,대일어린이집,경기도 오산시 시장58번길 2,경기도 오산시 오산동 324-26번지,37.1540109,127.0694738,경기도 오산시,오산경찰서,Y,2,5,2020-09-11
어린이집,리틀램어린이집,경기도 오산시 벌음2길 36,경기도 오산시 벌음동 329번지,37.1425460,127.0351690,경기도 오산시,오산경찰서,N,0,3,2020-09-11
어린이집,아이사랑어린이집,경기도 오산시 경기대로 102-5,경기도 오산시 원동 494-2번지,37.1339152,127.0732350,경기도 오산시,오산경찰서,Y,1,6,2020-09-11
어린이집,중앙어린이집,경기도 오산시 청학로 48,경기도 오산시 청학동 8-6번지,37.1534266,127.0637019,경기도 오산시,오산경찰서,N,0,13,2020-09-11
어린이집,아이마루어린이집,경기도 오산시 오산로50번길 27,경기도 오산시 갈곶동 270-1번지,37.1313310,127.0708590,경기도 오산시,오산경찰서,N,0,6,2020-09-11
어린이집,해오름어린이집,경기도 오산시 남부대로 464-9,경기도 오산시 청호동 40-1번지,37.1323452,127.0843344,경기도 오산시,오산경찰서,Y,1,6,2020-09-11
