사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6536796,2019049,11560125  ,11560009  ,서울특별시 영등포구9,서울특별시 영등포구 양평동1가(양남사거리 부근),6,10,0,1,9,0,126.8897296,37.5223877,"{""type"":""Polygon"",""coordinates"":[[[126.89062795,37.5223877],[126.89061069,37.52224871],[126.89055957,37.52211505],[126.89047655,37.52199188],[126.89036484,37.52188391],[126.89022871,37.52179531],[126.8900734,37.52172947],[126.88990488,37.52168892],[126.88972963,37.52167523],[126.88955438,37.52168892],[126.88938586,37.52172947],[126.88923055,37.52179531],[126.88909443,37.52188391],[126.88898271,37.52199188],[126.8888997,37.52211505],[126.88884858,37.52224871],[126.88883132,37.5223877],[126.88884858,37.5225267],[126.8888997,37.52266035],[126.88898271,37.52278353],[126.88909443,37.52289149],[126.88923055,37.5229801],[126.88938586,37.52304594],[126.88955438,37.52308648],[126.88972963,37.52310017],[126.88990488,37.52308648],[126.8900734,37.52304594],[126.89022871,37.5229801],[126.89036484,37.52289149],[126.89047655,37.52278353],[126.89055957,37.52266035],[126.89061069,37.5225267],[126.89062795,37.5223877]]]}"
6536857,2019049,11590101  ,11590001  ,서울특별시 동작구1,서울특별시 동작구 노량진동(노량진전화국 부근),6,16,0,2,11,3,126.937011,37.51332961,"{""type"":""Polygon"",""coordinates"":[[[126.93790933,37.51332961],[126.93789207,37.5131906],[126.93784095,37.51305693],[126.93775794,37.51293373],[126.93764622,37.51282576],[126.93751009,37.51273714],[126.93735478,37.51267129],[126.93718627,37.51263074],[126.93701101,37.51261705],[126.93683576,37.51263074],[126.93666724,37.51267129],[126.93651194,37.51273714],[126.93637581,37.51282576],[126.93626409,37.51293373],[126.93618108,37.51305693],[126.93612996,37.5131906],[126.9361127,37.51332961],[126.93612996,37.51346862],[126.93618108,37.51360229],[126.93626409,37.51372548],[126.93637581,37.51383346],[126.93651194,37.51392207],[126.93666724,37.51398792],[126.93683576,37.51402847],[126.93701101,37.51404216],[126.93718627,37.51402847],[126.93735478,37.51398792],[126.93751009,37.51392207],[126.93764622,37.51383346],[126.93775794,37.51372548],[126.93784095,37.51360229],[126.93789207,37.51346862],[126.93790933,37.51332961]]]}"
6536727,2019049,11590103  ,11590002  ,서울특별시 동작구2,서울특별시 동작구 상도1동(상도역 부근),6,7,0,2,5,0,126.947643,37.50318549,"{""type"":""Polygon"",""coordinates"":[[[126.94854131,37.50318549],[126.94852405,37.50304646],[126.94847293,37.50291277],[126.94838992,37.50278956],[126.9482782,37.50268157],[126.94814207,37.50259294],[126.94798677,37.50252708],[126.94781825,37.50248653],[126.947643,37.50247283],[126.94746774,37.50248653],[126.94729923,37.50252708],[126.94714392,37.50259294],[126.94700779,37.50268157],[126.94689607,37.50278956],[126.94681306,37.50291277],[126.94676194,37.50304646],[126.94674468,37.50318549],[126.94676194,37.50332452],[126.94681306,37.50345821],[126.94689607,37.50358142],[126.94700779,37.50368941],[126.94714392,37.50377803],[126.94729923,37.50384389],[126.94746774,37.50388444],[126.947643,37.50389814],[126.94781825,37.50388444],[126.94798677,37.50384389],[126.94814207,37.50377803],[126.9482782,37.50368941],[126.94838992,37.50358142],[126.94847293,37.50345821],[126.94852405,37.50332452],[126.94854131,37.50318549]]]}"
6536666,2019049,11590104  ,11590003  ,서울특별시 동작구3,서울특별시 동작구 본동(한강대교남단사거리 부근),6,11,0,1,8,2,126.9558033,37.51367908,"{""type"":""Polygon"",""coordinates"":[[[126.95670161,37.51367908],[126.95668434,37.51354007],[126.95663323,37.5134064],[126.95655021,37.51328321],[126.95643849,37.51317523],[126.95630237,37.51308661],[126.95614706,37.51302077],[126.95597854,37.51298022],[126.95580329,37.51296653],[126.95562804,37.51298022],[126.95545952,37.51302077],[126.95530421,37.51308661],[126.95516809,37.51317523],[126.95505637,37.51328321],[126.95497335,37.5134064],[126.95492224,37.51354007],[126.95490497,37.51367908],[126.95492224,37.51381809],[126.95497335,37.51395176],[126.95505637,37.51407495],[126.95516809,37.51418293],[126.95530421,37.51427154],[126.95545952,37.51433739],[126.95562804,37.51437794],[126.95580329,37.51439163],[126.95597854,37.51437794],[126.95614706,37.51433739],[126.95630237,37.51427154],[126.95643849,37.51418293],[126.95655021,37.51407495],[126.95663323,37.51395176],[126.95668434,37.51381809],[126.95670161,37.51367908]]]}"
6536633,2019049,11590102  ,11590004  ,서울특별시 동작구4,서울특별시 동작구 상도동(장승빌딩 부근),6,6,0,1,2,3,126.9394356,37.50534613,"{""type"":""Polygon"",""coordinates"":[[[126.94033394,37.50534613],[126.94031668,37.5052071],[126.94026556,37.50507342],[126.94018255,37.50495021],[126.94007083,37.50484222],[126.93993471,37.5047536],[126.9397794,37.50468774],[126.93961088,37.50464719],[126.93943563,37.5046335],[126.93926038,37.50464719],[126.93909186,37.50468774],[126.93893655,37.5047536],[126.93880042,37.50484222],[126.93868871,37.50495021],[126.93860569,37.50507342],[126.93855457,37.5052071],[126.93853731,37.50534613],[126.93855457,37.50548516],[126.93860569,37.50561884],[126.93868871,37.50574205],[126.93880042,37.50585004],[126.93893655,37.50593866],[126.93909186,37.50600451],[126.93926038,37.50604507],[126.93943563,37.50605876],[126.93961088,37.50604507],[126.9397794,37.50600451],[126.93993471,37.50593866],[126.94007083,37.50585004],[126.94018255,37.50574205],[126.94026556,37.50561884],[126.94031668,37.50548516],[126.94033394,37.50534613]]]}"
6536921,2019049,11620102  ,11620001  ,서울특별시 관악구1,서울특별시 관악구 신림동(충무교남단 부근),10,15,0,4,10,1,126.9355186,37.47409546,"{""type"":""Polygon"",""coordinates"":[[[126.93641687,37.47409546],[126.93639961,37.47395638],[126.93634849,37.47382264],[126.93626548,37.47369938],[126.93615376,37.47359135],[126.93601763,37.47350268],[126.93586232,37.4734368],[126.93569381,37.47339623],[126.93551855,37.47338253],[126.9353433,37.47339623],[126.93517478,37.4734368],[126.93501948,37.47350268],[126.93488335,37.47359135],[126.93477163,37.47369938],[126.93468862,37.47382264],[126.9346375,37.47395638],[126.93462024,37.47409546],[126.9346375,37.47423455],[126.93468862,37.47436829],[126.93477163,37.47449155],[126.93488335,37.47459958],[126.93501948,37.47468824],[126.93517478,37.47475412],[126.9353433,37.47479469],[126.93551855,37.47480839],[126.93569381,37.47479469],[126.93586232,37.47475412],[126.93601763,37.47468824],[126.93615376,37.47459958],[126.93626548,37.47449155],[126.93634849,37.47436829],[126.93639961,37.47423455],[126.93641687,37.47409546]]]}"
6536751,2019049,11620102  ,11620002  ,서울특별시 관악구2,서울특별시 관악구 신림동(미림여고입구 부근),7,9,0,5,3,1,126.9340223,37.47154647,"{""type"":""Polygon"",""coordinates"":[[[126.93492063,37.47154647],[126.93490336,37.47140738],[126.93485225,37.47127364],[126.93476923,37.47115038],[126.93465751,37.47104234],[126.93452139,37.47095367],[126.93436608,37.47088779],[126.93419756,37.47084722],[126.93402231,37.47083352],[126.93384706,37.47084722],[126.93367854,37.47088779],[126.93352323,37.47095367],[126.93338711,37.47104234],[126.93327539,37.47115038],[126.93319237,37.47127364],[126.93314126,37.47140738],[126.93312399,37.47154647],[126.93314126,37.47168556],[126.93319237,37.47181931],[126.93327539,37.47194257],[126.93338711,37.47205061],[126.93352323,37.47213927],[126.93367854,37.47220515],[126.93384706,37.47224572],[126.93402231,37.47225942],[126.93419756,37.47224572],[126.93436608,37.47220515],[126.93452139,37.47213927],[126.93465751,37.47205061],[126.93476923,37.47194257],[126.93485225,37.47181931],[126.93490336,37.47168556],[126.93492063,37.47154647]]]}"
6536685,2019049,11620101  ,11620003  ,서울특별시 관악구3,서울특별시 관악구 봉천동(봉천로사거리 부근),6,11,0,5,6,0,126.9531481,37.48211935,"{""type"":""Polygon"",""coordinates"":[[[126.95404637,37.48211935],[126.95402911,37.48198028],[126.95397799,37.48184655],[126.95389498,37.48172331],[126.95378326,37.48161528],[126.95364713,37.48152663],[126.95349182,37.48146075],[126.95332331,37.48142019],[126.95314805,37.48140649],[126.9529728,37.48142019],[126.95280428,37.48146075],[126.95264898,37.48152663],[126.95251285,37.48161528],[126.95240113,37.48172331],[126.95231812,37.48184655],[126.952267,37.48198028],[126.95224974,37.48211935],[126.952267,37.48225842],[126.95231812,37.48239214],[126.95240113,37.48251538],[126.95251285,37.48262341],[126.95264898,37.48271206],[126.95280428,37.48277793],[126.9529728,37.4828185],[126.95314805,37.48283219],[126.95332331,37.4828185],[126.95349182,37.48277793],[126.95364713,37.48271206],[126.95378326,37.48262341],[126.95389498,37.48251538],[126.95397799,37.48239214],[126.95402911,37.48225842],[126.95404637,37.48211935]]]}"
6536477,2019049,11620101  ,11620004  ,서울특별시 관악구4,서울특별시 관악구 봉천동(은천길입구 부근),6,13,0,1,11,1,126.9352916,37.48621765,"{""type"":""Polygon"",""coordinates"":[[[126.93618994,37.48621765],[126.93617267,37.48607858],[126.93612156,37.48594487],[126.93603854,37.48582163],[126.93592683,37.48571361],[126.9357907,37.48562496],[126.93563539,37.48555909],[126.93546687,37.48551853],[126.93529162,37.48550483],[126.93511637,37.48551853],[126.93494785,37.48555909],[126.93479254,37.48562496],[126.93465642,37.48571361],[126.9345447,37.48582163],[126.93446169,37.48594487],[126.93441057,37.48607858],[126.93439331,37.48621765],[126.93441057,37.48635671],[126.93446169,37.48649043],[126.9345447,37.48661366],[126.93465642,37.48672168],[126.93479254,37.48681033],[126.93494785,37.4868762],[126.93511637,37.48691676],[126.93529162,37.48693046],[126.93546687,37.48691676],[126.93563539,37.4868762],[126.9357907,37.48681033],[126.93592683,37.48672168],[126.93603854,37.48661366],[126.93612156,37.48649043],[126.93617267,37.48635671],[126.93618994,37.48621765]]]}"
6536935,2019049,11620101  ,11620005  ,서울특별시 관악구5,서울특별시 관악구 봉천동(낙성사거리 부근),6,8,0,0,7,1,126.959501,37.47791219,"{""type"":""Polygon"",""coordinates"":[[[126.96039933,37.47791219],[126.96038207,37.47777311],[126.96033095,37.47763938],[126.96024794,37.47751613],[126.96013622,37.4774081],[126.96000009,37.47731944],[126.95984479,37.47725356],[126.95967627,37.477213],[126.95950102,37.4771993],[126.95932576,37.477213],[126.95915725,37.47725356],[126.95900194,37.47731944],[126.95886581,37.4774081],[126.95875409,37.47751613],[126.95867108,37.47763938],[126.95861996,37.47777311],[126.9586027,37.47791219],[126.95861996,37.47805127],[126.95867108,37.478185],[126.95875409,37.47830825],[126.95886581,37.47841628],[126.95900194,37.47850494],[126.95915725,37.47857082],[126.95932576,37.47861138],[126.95950102,37.47862508],[126.95967627,37.47861138],[126.95984479,37.47857082],[126.96000009,37.47850494],[126.96013622,37.47841628],[126.96024794,37.47830825],[126.96033095,37.478185],[126.96038207,37.47805127],[126.96039933,37.47791219]]]}"
6536881,2019049,11650102  ,11650001  ,서울특별시 서초구1,서울특별시 서초구 양재동(염곡사거리 부근),13,24,0,9,14,1,127.0429074,37.46576239,"{""type"":""Polygon"",""coordinates"":[[[127.04380573,37.46576239],[127.04378847,37.46562329],[127.04373735,37.46548953],[127.04365434,37.46536626],[127.04354262,37.46525821],[127.04340649,37.46516954],[127.04325119,37.46510365],[127.04308267,37.46506308],[127.04290741,37.46504938],[127.04273216,37.46506308],[127.04256364,37.46510365],[127.04240834,37.46516954],[127.04227221,37.46525821],[127.04216049,37.46536626],[127.04207748,37.46548953],[127.04202636,37.46562329],[127.0420091,37.46576239],[127.04202636,37.46590149],[127.04207748,37.46603524],[127.04216049,37.46615851],[127.04227221,37.46626656],[127.04240834,37.46635523],[127.04256364,37.46642112],[127.04273216,37.46646169],[127.04290741,37.46647539],[127.04308267,37.46646169],[127.04325119,37.46642112],[127.04340649,37.46635523],[127.04354262,37.46626656],[127.04365434,37.46615851],[127.04373735,37.46603524],[127.04378847,37.46590149],[127.04380573,37.46576239]]]}"
6536903,2019049,11650101  ,11650002  ,서울특별시 서초구2,서울특별시 서초구 방배동(이수역 부근),11,12,0,6,6,0,126.98216,37.4853868,"{""type"":""Polygon"",""coordinates"":[[[126.98305829,37.4853868],[126.98304103,37.48524773],[126.98298991,37.48511401],[126.9829069,37.48499077],[126.98279518,37.48488275],[126.98265905,37.48479411],[126.98250374,37.48472823],[126.98233523,37.48468767],[126.98215997,37.48467397],[126.98198472,37.48468767],[126.9818162,37.48472823],[126.9816609,37.48479411],[126.98152477,37.48488275],[126.98141305,37.48499077],[126.98133004,37.48511401],[126.98127892,37.48524773],[126.98126166,37.4853868],[126.98127892,37.48552586],[126.98133004,37.48565958],[126.98141305,37.48578282],[126.98152477,37.48589084],[126.9816609,37.48597948],[126.9818162,37.48604535],[126.98198472,37.48608592],[126.98215997,37.48609961],[126.98233523,37.48608592],[126.98250374,37.48604535],[126.98265905,37.48597948],[126.98279518,37.48589084],[126.9829069,37.48578282],[126.98298991,37.48565958],[126.98304103,37.48552586],[126.98305829,37.4853868]]]}"
6536932,2019049,11650103  ,11650003  ,서울특별시 서초구3,서울특별시 서초구 우면동(선암로IC 부근),11,24,0,5,16,3,127.0199527,37.46029924,"{""type"":""Polygon"",""coordinates"":[[[127.02085103,37.46029924],[127.02083377,37.46016013],[127.02078265,37.46002636],[127.02069964,37.45990308],[127.02058792,37.45979503],[127.0204518,37.45970635],[127.02029649,37.45964045],[127.02012797,37.45959987],[127.01995272,37.45958617],[127.01977747,37.45959987],[127.01960895,37.45964045],[127.01945364,37.45970635],[127.01931751,37.45979503],[127.0192058,37.45990308],[127.01912278,37.46002636],[127.01907166,37.46016013],[127.0190544,37.46029924],[127.01907166,37.46043835],[127.01912278,37.46057211],[127.0192058,37.46069539],[127.01931751,37.46080344],[127.01945364,37.46089212],[127.01960895,37.46095802],[127.01977747,37.46099859],[127.01995272,37.46101229],[127.02012797,37.46099859],[127.02029649,37.46095802],[127.0204518,37.46089212],[127.02058792,37.46080344],[127.02069964,37.46069539],[127.02078265,37.46057211],[127.02083377,37.46043835],[127.02085103,37.46029924]]]}"
6536669,2019049,11650106  ,11650004  ,서울특별시 서초구4,서울특별시 서초구 잠원동(잠원IC2 부근),7,17,2,6,9,0,127.0133181,37.50868417,"{""type"":""Polygon"",""coordinates"":[[[127.01421644,37.50868417],[127.01419917,37.50854515],[127.01414806,37.50841147],[127.01406504,37.50828827],[127.01395333,37.50818029],[127.0138172,37.50809167],[127.01366189,37.50802581],[127.01349337,37.50798526],[127.01331812,37.50797157],[127.01314287,37.50798526],[127.01297435,37.50802581],[127.01281904,37.50809167],[127.01268292,37.50818029],[127.0125712,37.50828827],[127.01248819,37.50841147],[127.01243707,37.50854515],[127.01241981,37.50868417],[127.01243707,37.50882319],[127.01248819,37.50895687],[127.0125712,37.50908007],[127.01268292,37.50918805],[127.01281904,37.50927667],[127.01297435,37.50934253],[127.01314287,37.50938308],[127.01331812,37.50939677],[127.01349337,37.50938308],[127.01366189,37.50934253],[127.0138172,37.50927667],[127.01395333,37.50918805],[127.01406504,37.50908007],[127.01414806,37.50895687],[127.01419917,37.50882319],[127.01421644,37.50868417]]]}"
6536645,2019049,11650106  ,11650005  ,서울특별시 서초구5,서울특별시 서초구 잠원동(고속터미널 부근),7,21,0,4,15,2,127.0091404,37.50735992,"{""type"":""Polygon"",""coordinates"":[[[127.01003867,37.50735992],[127.01002141,37.50722089],[127.00997029,37.50708721],[127.00988728,37.50696401],[127.00977556,37.50685602],[127.00963943,37.5067674],[127.00948413,37.50670155],[127.00931561,37.506661],[127.00914036,37.5066473],[127.0089651,37.506661],[127.00879659,37.50670155],[127.00864128,37.5067674],[127.00850515,37.50685602],[127.00839343,37.50696401],[127.00831042,37.50708721],[127.0082593,37.50722089],[127.00824204,37.50735992],[127.0082593,37.50749894],[127.00831042,37.50763262],[127.00839343,37.50775582],[127.00850515,37.50786381],[127.00864128,37.50795243],[127.00879659,37.50801828],[127.0089651,37.50805883],[127.00914036,37.50807253],[127.00931561,37.50805883],[127.00948413,37.50801828],[127.00963943,37.50795243],[127.00977556,37.50786381],[127.00988728,37.50775582],[127.00997029,37.50763262],[127.01002141,37.50749894],[127.01003867,37.50735992]]]}"
6536741,2019049,11650101  ,11650006  ,서울특별시 서초구6,서울특별시 서초구 방배동(서초구동작구경계1 부근),7,10,0,2,8,0,126.9847751,37.49988306,"{""type"":""Polygon"",""coordinates"":[[[126.9856734,37.49988306],[126.98565614,37.49974402],[126.98560502,37.49961033],[126.98552201,37.49948711],[126.98541029,37.49937911],[126.98527416,37.49929048],[126.98511885,37.49922462],[126.98495034,37.49918407],[126.98477508,37.49917037],[126.98459983,37.49918407],[126.98443131,37.49922462],[126.98427601,37.49929048],[126.98413988,37.49937911],[126.98402816,37.49948711],[126.98394515,37.49961033],[126.98389403,37.49974402],[126.98387677,37.49988306],[126.98389403,37.50002209],[126.98394515,37.50015579],[126.98402816,37.500279],[126.98413988,37.500387],[126.98427601,37.50047563],[126.98443131,37.50054149],[126.98459983,37.50058204],[126.98477508,37.50059574],[126.98495034,37.50058204],[126.98511885,37.50054149],[126.98527416,37.50047563],[126.98541029,37.500387],[126.98552201,37.500279],[126.98560502,37.50015579],[126.98565614,37.50002209],[126.9856734,37.49988306]]]}"
6537024,2019049,11650108  ,11650007  ,서울특별시 서초구7,서울특별시 서초구 서초동(탑스벤쳐타운입구 부근),6,11,0,1,9,1,127.0104337,37.48429771,"{""type"":""Polygon"",""coordinates"":[[[127.01133201,37.48429771],[127.01131475,37.48415865],[127.01126363,37.48402493],[127.01118061,37.48390169],[127.0110689,37.48379367],[127.01093277,37.48370501],[127.01077746,37.48363914],[127.01060894,37.48359858],[127.01043369,37.48358488],[127.01025844,37.48359858],[127.01008992,37.48363914],[127.00993462,37.48370501],[127.00979849,37.48379367],[127.00968677,37.48390169],[127.00960376,37.48402493],[127.00955264,37.48415865],[127.00953538,37.48429771],[127.00955264,37.48443678],[127.00960376,37.4845705],[127.00968677,37.48469374],[127.00979849,37.48480176],[127.00993462,37.48489041],[127.01008992,37.48495628],[127.01025844,37.48499685],[127.01043369,37.48501054],[127.01060894,37.48499685],[127.01077746,37.48495628],[127.01093277,37.48489041],[127.0110689,37.48480176],[127.01118061,37.48469374],[127.01126363,37.4845705],[127.01131475,37.48443678],[127.01133201,37.48429771]]]}"
